,id,gender,season,age,tripletsOfMonths,commonRed,commonGreen,commonBlue
12855,12435,Men,Fall,2,4,23,22,22
12856,26600,Women,Summer,2,3,254,254,254
12857,43297,Men,Summer,2,3,243,241,242
12858,30765,Men,Summer,2,3,254,254,254
12859,9558,Men,Fall,2,4,29,43,33
12860,35025,Women,Summer,2,3,254,254,254
12861,51560,Men,Winter,2,1,23,23,23
12862,22092,Men,Summer,2,3,36,36,38
12863,23140,Women,Fall,2,4,202,204,206
12864,17375,Men,Fall,2,4,242,242,240
12865,47405,Women,Summer,2,3,58,65,87
12866,6722,Men,Summer,2,3,50,49,51
12867,12607,Women,Fall,2,4,44,41,46
12868,35819,Women,Summer,2,3,254,254,254
12869,26432,Women,Winter,2,1,254,254,57
12870,3250,Women,Fall,2,4,254,254,254
12871,42177,Men,Summer,2,3,45,44,49
12872,30557,Unisex,Winter,0,1,254,254,254
12873,2382,Men,Winter,2,1,222,219,212
12874,10150,Men,Fall,2,4,43,43,42
12875,57697,Women,Spring,2,2,243,238,177
12876,24365,Women,Fall,2,4,254,51,69
12877,40620,Women,Summer,2,3,37,54,118
12878,32200,Men,Summer,2,3,254,86,64
12879,4849,Women,Summer,2,3,41,28,29
12880,11082,Men,Fall,2,4,254,251,253
12881,37772,Men,Summer,2,3,254,254,254
12882,44280,Unisex,Summer,0,3,31,31,31
12883,21617,Women,Summer,2,3,253,212,254
12884,45352,Women,Summer,2,3,254,254,105
12885,4075,Women,Summer,2,3,39,98,80
12886,48815,Women,Summer,2,3,223,220,231
12887,23524,Women,Spring,2,2,254,254,254
12888,17711,Unisex,Fall,0,4,172,173,0
12889,47061,Women,Fall,2,4,159,36,18
12890,34593,Women,Summer,2,3,254,25,26
12891,7294,Men,Summer,2,3,254,237,119
12892,35441,Girls,Summer,1,3,254,154,140
12893,27184,Men,Summer,2,3,57,63,59
12894,18759,Women,Fall,2,4,26,34,253
12895,54476,Women,Summer,2,3,71,65,64
12896,12263,Men,Winter,2,1,254,254,68
12897,26056,Men,Summer,2,3,20,30,31
12898,51938,Women,Summer,2,3,86,69,72
12899,3634,Men,Winter,2,1,254,254,254
12900,42513,Women,Summer,2,3,238,31,56
12901,41396,Men,Summer,2,3,76,109,115
12902,56321,Women,Winter,2,1,229,229,229
12903,24701,Men,Fall,2,4,238,199,11
12904,1163,Men,Summer,2,3,48,137,227
12905,21273,Unisex,Winter,0,1,52,46,37
12906,59369,Women,Summer,2,3,0,1,8
12907,15046,Boys,Fall,1,4,238,46,60
12908,52781,Women,Fall,2,4,61,61,61
12909,45736,Women,Summer,2,3,26,22,22
12910,4411,Men,Summer,2,3,194,183,177
12911,37316,Men,Winter,2,1,241,238,235
12912,53653,Women,Summer,2,3,208,204,192
12913,56113,Women,Spring,2,2,121,67,101
12914,59967,Women,Fall,2,4,254,254,254
12915,32456,Men,Spring,2,2,41,41,45
12916,10706,Women,Winter,2,1,254,198,198
12917,37918,Women,Summer,2,3,236,218,155
12918,24533,Women,Fall,2,4,254,254,243
12919,4623,Women,Summer,2,3,28,167,168
12920,41998,Girls,Summer,1,3,233,233,235
12921,15274,Men,Fall,2,4,85,83,84
12922,39882,Unisex,Summer,0,3,34,39,78
12923,38950,Girls,Summer,1,3,220,214,220
12924,53461,Women,Winter,2,1,242,185,144
12925,20193,Men,Fall,2,4,214,219,219
12926,47253,Men,Summer,2,3,254,254,254
12927,6174,Men,Summer,2,3,254,254,254
12928,23716,Men,Winter,2,1,178,129,96
12929,9900,Men,Fall,2,4,34,233,230
12930,51336,Men,Summer,2,3,217,200,179
12931,35673,Men,Summer,2,3,26,25,30
12932,46381,Men,Summer,2,3,20,20,18
12933,6948,Women,Summer,2,3,254,76,89
12934,13183,Men,Fall,2,4,253,253,253
12935,54644,Men,Winter,2,1,42,42,42
12936,30301,Men,Summer,2,3,224,224,211
12937,3406,Women,Winter,2,1,254,254,254
12938,55796,Women,Summer,2,3,19,18,18
12939,26264,Men,Summer,2,3,41,51,50
12940,28138,Men,Summer,2,3,23,23,23
12941,50022,Women,Winter,2,1,254,254,254
12942,47095,Boys,Fall,1,4,254,104,161
12943,34567,Women,Summer,2,3,254,254,254
12944,7260,Men,Fall,2,4,254,254,254
12945,46147,Women,Winter,2,1,254,254,254
12946,16637,Men,Summer,2,3,55,64,83
12947,31829,Men,Winter,2,1,254,254,254
12948,49933,Men,Summer,2,3,31,30,31
12949,22402,Men,Fall,2,4,236,239,251
12950,28904,Women,Summer,2,3,62,187,206
12951,43435,Women,Summer,2,3,254,254,254
12952,2712,Girls,Summer,1,3,254,254,254
12953,27170,Men,Summer,2,3,225,237,240
12954,54482,Men,Summer,2,3,0,0,0
12955,13345,Women,Fall,2,4,218,218,221
12956,12297,Men,Fall,2,4,188,211,242
12957,55550,Women,Spring,2,2,0,30,25
12958,8228,Men,Winter,2,1,146,54,61
12959,31015,Men,Winter,2,1,214,215,219
12960,39278,Men,Summer,2,3,144,106,70
12961,25627,Women,Winter,2,1,226,47,48
12962,57207,Women,Fall,2,4,16,16,16
12963,33742,Women,Summer,2,3,29,29,29
12964,21287,Women,Winter,2,1,60,58,75
12965,52775,Women,Fall,2,4,42,42,42
12966,36230,Men,Summer,2,3,250,250,250
12967,5537,Men,Summer,2,3,254,254,254
12968,44610,Men,Spring,2,2,44,45,44
12969,20355,Men,Fall,2,4,75,81,99
12970,25415,Men,Summer,2,3,254,254,254
12971,11620,Women,Summer,2,3,254,254,254
12972,21889,Women,Fall,2,4,212,184,96
12973,59993,Women,Fall,2,4,26,26,26
12974,38198,Unisex,Winter,0,1,153,159,157
12975,58841,Men,Summer,2,3,177,177,177
12976,33570,Men,Summer,2,3,198,198,196
12977,40082,Men,Winter,2,1,41,62,91
12978,57035,Women,Summer,2,3,197,190,158
12979,36002,Boys,Summer,1,3,41,49,245
12980,39876,Women,Summer,2,3,96,44,242
12981,52547,Women,Summer,2,3,26,32,45
12982,15280,Men,Fall,2,4,254,254,254
12983,14352,Women,Winter,2,1,254,254,254
12984,20167,Men,Fall,2,4,254,187,253
12985,5705,Men,Winter,2,1,254,254,71
12986,44422,Men,Winter,2,1,37,36,32
12987,34755,Women,Summer,2,3,247,247,249
12988,6180,Women,Summer,2,3,254,254,254
12989,50210,Women,Winter,2,1,246,11,11
12990,8826,Men,Fall,2,4,254,252,250
12991,16405,Men,Fall,2,4,204,171,253
12992,22630,Women,Fall,2,4,57,57,96
12993,35687,Men,Summer,2,3,254,254,55
12994,27342,Women,Spring,2,2,254,253,254
12995,13177,Unisex,Winter,0,1,143,141,144
12996,33114,Women,Winter,2,1,223,223,225
12997,10396,Men,Winter,2,1,36,46,42
12998,25071,Men,Winter,2,1,254,32,33
12999,11244,Women,Fall,2,4,254,254,157
13000,56583,Women,Spring,2,2,220,254,224
13001,14736,Men,Fall,2,4,245,245,245
13002,33928,Women,Winter,2,1,237,219,24
13003,20503,Women,Winter,2,1,186,157,120
13004,5361,Men,,2,0,217,214,207
13005,44046,Men,Spring,2,2,254,254,254
13006,45194,Women,Winter,2,1,221,221,221
13007,36466,Men,Spring,2,2,252,252,252
13008,52123,Girls,Summer,1,3,254,93,121
13009,16061,Men,Fall,2,4,94,81,53
13010,22254,Women,Fall,2,4,9,9,11
13011,19815,Men,Fall,2,4,133,176,129
13012,7436,Men,Summer,2,3,210,207,200
13013,34331,Men,Summer,2,3,165,150,207
13014,2978,Women,Fall,2,4,254,137,205
13015,50674,Men,Summer,2,3,21,21,21
13016,3096,Men,Summer,2,3,254,254,253
13017,31643,Men,Summer,2,3,84,82,102
13018,49759,Women,Summer,2,3,96,15,22
13019,55306,Women,Summer,2,3,89,133,179
13020,19029,Women,Winter,2,1,55,55,53
13021,27726,Women,Winter,2,1,112,112,110
13022,13513,Men,Fall,2,4,215,216,215
13023,43263,Women,Summer,2,3,235,199,254
13024,2144,Men,Spring,2,2,249,234,254
13025,30791,Men,Summer,2,3,254,185,180
13026,7604,Men,Summer,2,3,254,254,254
13027,46523,Men,Winter,2,1,29,29,30
13028,51594,Women,Summer,2,3,44,55,74
13029,16253,Women,Fall,2,4,12,10,11
13030,22066,Women,Fall,2,4,254,254,144
13031,17381,Men,Fall,2,4,243,241,242
13032,50446,Men,Summer,2,3,31,30,32
13033,34103,Boys,Summer,1,3,233,244,44
13034,55134,Women,Spring,2,2,12,252,68
13035,43051,Men,Summer,2,3,213,209,211
13036,2376,Men,Winter,2,1,58,49,47
13037,27514,Women,Winter,2,1,233,233,233
13038,13721,Men,Fall,2,4,54,70,81
13039,24391,Women,Fall,2,4,238,220,127
13040,33326,Men,Summer,2,3,254,254,254
13041,41706,Women,Winter,2,1,254,254,254
13042,25243,Women,Summer,2,3,45,53,39
13043,11076,Men,Fall,2,4,27,30,34
13044,10998,Men,Winter,2,1,16,17,18
13045,37786,Men,Summer,2,3,216,222,253
13046,5153,Women,Summer,2,3,254,254,250
13047,44274,Men,Fall,2,4,37,37,37
13048,14504,Men,Fall,2,4,29,26,26
13049,20731,Women,Fall,2,4,254,254,254
13050,52311,Women,Winter,2,1,254,254,254
13051,36654,Women,Summer,2,3,42,41,41
13052,4081,Men,Summer,2,3,240,229,219
13053,13980,Men,Fall,2,4,254,254,252
13054,23729,Men,Winter,2,1,99,105,100
13055,29213,Women,Summer,2,3,225,163,175
13056,7099,Unisex,Winter,0,1,0,0,82
13057,12852,Men,Fall,2,4,34,142,152
13058,6977,Men,Summer,2,3,219,216,207
13059,18554,Women,Winter,2,1,176,157,127
13060,9103,Men,Fall,2,4,70,35,20
13061,48224,Women,Winter,2,1,46,41,69
13062,3439,Men,Summer,2,3,28,22,22
13063,19486,Men,Summer,2,3,24,25,26
13064,20990,Unisex,Winter,0,1,254,254,254
13065,38153,Men,Fall,2,4,169,168,170
13066,10739,Unisex,Winter,0,1,52,52,53
13067,37927,Women,Summer,2,3,254,93,150
13068,56910,Women,Winter,2,1,254,254,254
13069,38361,Men,Summer,2,3,44,44,44
13070,14997,Men,Fall,2,4,57,68,96
13071,59356,Women,Summer,2,3,13,254,13
13072,15079,Women,Fall,2,4,254,254,209
13073,45709,Men,Spring,2,2,32,32,34
13074,37329,Women,Winter,2,1,237,227,227
13075,58284,Women,Summer,2,3,80,67,64
13076,30930,Women,Summer,2,3,254,254,74
13077,6379,Men,Summer,2,3,227,223,254
13078,27987,Men,Fall,2,4,215,6,10
13079,26855,Women,Spring,2,2,197,197,197
13080,29021,Men,Summer,2,3,195,198,197
13081,9331,Men,Fall,2,4,91,105,118
13082,48016,Men,Winter,2,1,254,212,28
13083,18766,Men,Summer,2,3,98,191,187
13084,1538,Men,Fall,2,4,206,203,196
13085,4876,Men,Summer,2,3,217,214,207
13086,25288,Women,Summer,2,3,34,104,94
13087,5198,Men,Summer,2,3,254,205,254
13088,59732,Women,Summer,2,3,254,14,17
13089,21628,Women,Fall,2,4,237,181,181
13090,11881,Men,Fall,2,4,254,254,254
13091,42974,Women,Winter,2,1,252,45,40
13092,29445,Men,Winter,2,1,254,254,254
13093,16298,Men,Fall,2,4,254,176,221
13094,28597,Men,Summer,2,3,110,74,47
13095,12638,Men,Fall,2,4,174,52,69
13096,35826,Men,Summer,2,3,249,249,249
13097,22891,Men,Summer,2,3,254,254,254
13098,42148,Women,Fall,2,4,252,252,252
13099,8687,Women,Winter,2,1,254,254,254
13100,30568,Unisex,Winter,0,1,254,254,254
13101,9755,Men,Fall,2,4,218,92,116
13102,23943,Men,Fall,2,4,254,254,254
13103,48472,Women,Summer,2,3,0,0,0
13104,18302,Women,Fall,2,4,254,143,117
13105,29677,Men,Summer,2,3,75,68,60
13106,3861,Men,Summer,2,3,254,250,239
13107,47608,Women,Winter,2,1,254,254,254
13108,17178,Men,Fall,2,4,254,41,68
13109,49792,Men,Winter,2,1,34,145,104
13110,16896,Women,Winter,2,1,254,254,254
13111,31688,Men,Summer,2,3,254,254,254
13112,17944,Men,Fall,2,4,237,87,98
13113,9567,Men,Fall,2,4,235,244,249
13114,53806,Unisex,Summer,0,3,233,239,244
13115,38537,Men,Summer,2,3,246,254,247
13116,24168,Women,Fall,2,4,240,146,92
13117,56548,Women,Spring,2,2,254,254,254
13118,45963,Women,Summer,2,3,254,254,254
13119,24954,Women,Summer,2,3,254,83,160
13120,4278,Men,Summer,2,3,0,0,0
13121,25886,Unisex,Winter,0,1,36,41,48
13122,32831,Women,Winter,2,1,254,254,254
13123,39623,Men,Summer,2,3,254,254,254
13124,41739,Women,Winter,2,1,230,202,225
13125,11049,Men,Fall,2,4,254,190,201
13126,4882,Men,Summer,2,3,246,245,250
13127,58614,Women,Winter,2,1,254,254,253
13128,11875,Men,Summer,2,3,254,254,254
13129,45399,Women,Winter,2,1,234,189,16
13130,55937,Women,Spring,2,2,199,81,93
13131,22059,Women,Fall,2,4,254,254,253
13132,42980,Men,Summer,2,3,236,199,253
13133,43852,Women,Fall,2,4,254,254,254
13134,28563,Men,Summer,2,3,247,135,108
13135,19224,Men,Summer,2,3,52,0,0
13136,22865,Men,Summer,2,3,254,254,254
13137,49554,Women,Summer,2,3,254,254,254
13138,8673,Men,Winter,2,1,74,80,80
13139,2349,Men,Fall,2,4,254,0,0
13140,48486,Women,Winter,2,1,0,0,0
13141,34900,Women,Summer,2,3,230,201,22
13142,29683,Men,Summer,2,3,28,40,43
13143,3895,Girls,Summer,1,3,248,244,250
13144,51799,Women,Summer,2,3,254,254,254
13145,7409,Women,Summer,2,3,254,254,251
13146,2947,Women,Fall,2,4,254,254,157
13147,28751,Women,Summer,2,3,0,152,137
13148,49766,Women,Summer,2,3,254,252,248
13149,8441,Women,Fall,2,4,254,26,197
13150,16862,Women,Winter,2,1,227,221,219
13151,55339,Women,Spring,2,2,254,254,254
13152,19016,Women,Summer,2,3,57,67,69
13153,27719,Women,Winter,2,1,167,69,71
13154,9593,Men,Fall,2,4,252,254,251
13155,44845,Men,Summer,2,3,254,254,254
13156,45997,Women,Summer,2,3,254,254,254
13157,52920,Women,Fall,2,4,254,254,254
13158,33917,Women,Winter,2,1,196,196,196
13159,36459,Men,Spring,2,2,246,246,244
13160,25872,Unisex,Winter,0,1,22,2,24
13161,13974,Men,Fall,2,4,117,26,33
13162,47298,Women,Summer,2,3,77,69,94
13163,28335,Men,Winter,2,1,254,254,254
13164,8819,Men,Fall,2,4,39,44,63
13165,6983,Men,Summer,2,3,188,153,186
13166,43638,Women,Summer,2,3,175,179,115
13167,49302,Men,Summer,2,3,20,23,24
13168,31218,Men,Summer,2,3,239,238,236
13169,19472,Men,Summer,2,3,90,202,254
13170,7851,Men,Fall,2,4,254,254,253
13171,36801,Men,Winter,2,1,254,254,254
13172,20964,Women,Winter,2,1,40,44,47
13173,59190,Men,Fall,2,4,254,254,254
13174,39849,Girls,Summer,1,3,247,247,249
13175,20158,Men,Fall,2,4,205,254,251
13176,58042,Women,Fall,2,4,254,254,253
13177,57836,Unisex,Summer,0,3,254,254,146
13178,39247,Men,Winter,2,1,254,254,254
13179,25618,Women,Winter,2,1,229,229,229
13180,57238,Women,Summer,2,3,253,253,253
13181,14963,Men,Fall,2,4,34,31,32
13182,1994,Women,Fall,2,4,253,209,44
13183,58270,Women,Summer,2,3,190,179,151
13184,53698,Women,Summer,2,3,215,216,211
13185,28107,Men,Summer,2,3,155,155,155
13186,34558,Women,Summer,2,3,33,33,35
13187,27973,Men,Summer,2,3,123,211,77
13188,16608,Women,Fall,2,4,251,216,132
13189,31816,Men,Winter,2,1,254,254,253
13190,50821,Men,Summer,2,3,116,68,61
13191,18792,Men,Fall,2,4,254,254,254
13192,47896,Women,Summer,2,3,30,128,86
13193,46944,Women,Spring,2,2,253,253,253
13194,19640,Women,Fall,2,4,254,254,254
13195,49130,Women,Spring,2,2,202,173,197
13196,8217,Unisex,Winter,0,1,254,254,106
13197,10502,Women,Fall,2,4,254,254,254
13198,24737,Women,Winter,2,1,254,254,254
13199,33780,Men,Summer,2,3,19,20,25
13200,38368,Men,Summer,2,3,64,123,112
13201,40272,Men,Summer,2,3,28,33,33
13202,32652,Women,Summer,2,3,163,161,220
13203,56317,Women,Winter,2,1,160,160,164
13204,37320,Women,Winter,2,1,219,220,216
13205,53665,Women,Summer,2,3,208,163,51
13206,20397,Women,Winter,2,1,89,61,47
13207,21245,Unisex,Fall,0,4,51,86,54
13208,15070,Men,Fall,2,4,217,254,254
13209,4427,Men,Summer,2,3,64,57,50
13210,35477,Men,Summer,2,3,247,247,248
13211,46185,Women,Winter,2,1,254,254,254
13212,29028,Men,Summer,2,3,180,48,60
13213,48823,Women,Summer,2,3,254,254,254
13214,17727,Men,Fall,2,4,24,34,49
13215,30939,Women,Summer,2,3,223,228,224
13216,47057,Women,Summer,2,3,40,19,20
13217,6370,Men,Summer,2,3,254,254,252
13218,12255,Men,Fall,2,4,115,47,64
13219,3602,Men,Summer,2,3,37,45,127
13220,42525,Women,Summer,2,3,150,68,144
13221,9338,Men,Fall,2,4,254,253,251
13222,13387,Men,Fall,2,4,175,139,44
13223,7090,Unisex,Winter,0,1,53,57,61
13224,35645,Men,Summer,2,3,245,245,245
13225,47265,Men,Summer,2,3,216,172,160
13226,6142,Unisex,Summer,0,3,79,79,79
13227,13989,Men,Fall,2,4,0,0,0
13228,34797,Men,Summer,2,3,254,254,254
13229,23720,Unisex,Winter,0,1,254,254,254
13230,17515,Women,Fall,2,4,254,254,254
13231,42717,Women,Winter,2,1,254,25,26
13232,12067,Women,Fall,2,4,226,210,207
13233,26252,Men,Summer,2,3,155,153,154
13234,27380,Women,Spring,2,2,251,249,250
13235,54672,Men,Winter,2,1,202,202,202
13236,30337,Men,Summer,2,3,254,87,89
13237,58883,Men,Summer,2,3,254,254,254
13238,40040,Men,Summer,2,3,254,254,254
13239,10730,Women,Winter,2,1,103,102,99
13240,24505,Women,Fall,2,4,254,68,64
13241,56125,Women,Spring,2,2,234,229,234
13242,32460,Men,Summer,2,3,48,62,116
13243,59951,Women,Spring,2,2,222,229,229
13244,14390,Women,Winter,2,1,254,254,254
13245,53457,Women,Winter,2,1,254,254,254
13246,38966,Unisex,Summer,0,3,151,147,127
13247,4615,Unisex,Winter,0,1,36,35,38
13248,56919,Women,Winter,2,1,254,254,254
13249,52585,Women,Summer,2,3,217,220,188
13250,15242,Men,Fall,2,4,254,254,254
13251,47601,Women,Winter,2,1,254,254,254
13252,6526,Women,Summer,2,3,77,71,81
13253,18905,Men,Fall,2,4,254,254,254
13254,17171,Men,Fall,2,4,254,254,71
13255,51764,Men,Summer,2,3,44,44,44
13256,3868,Men,Summer,2,3,254,250,238
13257,48649,Women,Summer,2,3,254,254,254
13258,30753,Men,Summer,2,3,85,151,193
13259,3054,Men,Summer,2,3,227,217,201
13260,12403,Men,Summer,2,3,27,18,20
13261,26636,Men,Summer,2,3,248,248,250
13262,11286,Men,Summer,2,3,39,44,41
13263,56541,Women,Spring,2,2,254,254,254
13264,32004,Men,Summer,2,3,186,168,133
13265,40424,Women,Summer,2,3,244,235,219
13266,57493,Men,Summer,2,3,14,14,14
13267,10354,Women,Fall,2,4,254,254,253
13268,24161,Women,Fall,2,4,254,172,206
13269,45156,Men,Winter,2,1,0,0,0
13270,59509,Women,Summer,2,3,254,254,253
13271,15626,Men,Fall,2,4,228,51,74
13272,53033,Women,Fall,2,4,254,254,254
13273,37576,Girls,Summer,1,3,246,245,245
13274,44084,Men,Spring,2,2,253,253,254
13275,32236,Women,Summer,2,3,254,254,254
13276,25281,Women,Summer,2,3,254,254,254
13277,10166,Men,Fall,2,4,12,10,14
13278,1531,Men,Fall,2,4,176,199,205
13279,40616,Women,Summer,2,3,0,0,0
13280,21621,Women,Summer,2,3,131,115,183
13281,15414,Men,Fall,2,4,214,214,209
13282,45364,Women,Summer,2,3,254,254,254
13283,4043,Men,Summer,2,3,254,254,254
13284,11888,Men,Summer,2,3,134,108,107
13285,36696,Men,Spring,2,2,244,244,249
13286,37744,Men,Summer,2,3,194,254,254
13287,23176,Men,Fall,2,4,48,62,89
13288,50484,Men,Summer,2,3,230,179,163
13289,47433,Women,Summer,2,3,45,40,39
13290,6714,Men,Summer,2,3,254,253,253
13291,35013,Women,Summer,2,3,12,40,63
13292,51556,Men,Winter,2,1,28,28,28
13293,16291,Men,Fall,2,4,254,254,253
13294,30561,Men,Winter,2,1,61,58,69
13295,12631,Men,Fall,2,4,229,45,68
13296,26404,Men,Summer,2,3,244,190,144
13297,3266,Men,Summer,2,3,254,36,21
13298,22898,Men,Summer,2,3,246,248,253
13299,42141,Men,Summer,2,3,212,214,213
13300,34307,Women,Summer,2,3,254,254,254
13301,28758,Women,Summer,2,3,39,123,146
13302,50642,Men,Winter,2,1,254,26,39
13303,17185,Men,Winter,2,1,254,254,253
13304,16057,Men,Fall,2,4,101,88,69
13305,22262,Women,Winter,2,1,38,59,42
13306,19823,Men,Fall,2,4,254,254,158
13307,7400,Men,Winter,2,1,58,48,41
13308,46727,Men,Spring,2,2,254,254,254
13309,27710,Women,Winter,2,1,254,254,112
13310,13525,Women,Fall,2,4,254,254,253
13311,43255,Women,Summer,2,3,0,254,254
13312,2172,Men,Summer,2,3,238,248,254
13313,8448,Women,Fall,2,4,254,127,142
13314,55330,Women,Spring,2,2,246,37,29
13315,25047,Men,Winter,2,1,254,253,249
13316,11272,Men,Fall,2,4,253,32,53
13317,52929,Women,Fall,2,4,232,254,0
13318,57467,Unisex,Fall,0,4,254,254,254
13319,36450,Men,Spring,2,2,42,37,39
13320,52115,Women,Summer,2,3,254,254,254
13321,14700,Men,Fall,2,4,152,155,121
13322,37582,Girls,Summer,1,3,245,245,244
13323,5357,Men,Fall,2,4,223,220,213
13324,44070,Women,Spring,2,2,254,193,254
13325,41730,Women,Winter,2,1,243,240,228
13326,25275,Women,Summer,2,3,174,43,43
13327,56787,Men,Summer,2,3,254,254,254
13328,11040,Men,Fall,2,4,254,254,253
13329,10192,Men,Winter,2,1,0,0,0
13330,57655,Women,Spring,2,2,146,139,123
13331,5959,Men,Summer,2,3,253,253,253
13332,33310,Men,Summer,2,3,243,243,243
13333,52327,Women,Winter,2,1,17,95,124
13334,45390,Women,Winter,2,1,252,252,249
13335,36662,Women,Summer,2,3,37,67,40
13336,5165,Men,Summer,2,3,68,54,51
13337,44242,Women,Summer,2,3,21,21,21
13338,14532,Men,Fall,2,4,68,72,90
13339,20707,Men,Winter,2,1,254,254,80
13340,23182,Men,Fall,2,4,232,242,252
13341,50470,Men,Winter,2,1,39,39,41
13342,7632,Men,Summer,2,3,114,41,65
13343,46515,Men,Winter,2,1,200,200,199
13344,22050,Women,Fall,2,4,254,254,253
13345,42989,Women,Summer,2,3,42,42,44
13346,43067,Men,Summer,2,3,230,225,243
13347,2340,Men,Fall,2,4,110,23,69
13348,30595,Men,Summer,2,3,132,146,146
13349,27522,Women,Winter,2,1,25,26,25
13350,13717,Men,Summer,2,3,127,18,51
13351,34909,Women,Summer,2,3,240,0,0
13352,3292,Men,Summer,2,3,254,254,249
13353,31447,Men,Summer,2,3,54,77,100
13354,57231,Women,Summer,2,3,46,46,46
13355,33774,Unisex,Summer,0,3,31,31,31
13356,40286,Unisex,Fall,0,4,254,234,146
13357,41354,Women,Summer,2,3,254,50,45
13358,25611,Women,Winter,2,1,128,193,212
13359,11424,Men,Fall,2,4,73,90,143
13360,5501,Men,Summer,2,3,254,64,68
13361,44626,Men,Summer,2,3,9,136,206
13362,14156,Men,Fall,2,4,209,210,172
13363,58279,Women,Fall,2,4,220,220,220
13364,15084,Men,Fall,2,4,235,234,236
13365,36206,Boys,Summer,1,3,42,51,53
13366,35483,Men,Summer,2,3,254,254,254
13367,7256,Men,Fall,2,4,99,69,62
13368,50014,Men,Summer,2,3,253,254,254
13369,34551,Women,Summer,2,3,23,23,23
13370,19649,Women,Fall,2,4,228,44,132
13371,31023,Men,Summer,2,3,174,179,185
13372,49139,Women,Spring,2,2,240,237,238
13373,28932,Men,Summer,2,3,85,112,169
13374,2724,Boys,Summer,1,3,254,254,250
13375,50828,Men,Summer,2,3,79,78,83
13376,13373,Women,Fall,2,4,254,254,252
13377,8810,Men,Fall,2,4,254,250,251
13378,16433,Men,Fall,2,4,254,127,161
13379,22606,Unisex,Fall,0,4,174,174,174
13380,7064,Unisex,Summer,0,3,254,254,254
13381,47291,Women,Summer,2,3,38,41,66
13382,34763,Women,Summer,2,3,237,235,238
13383,50226,Women,Summer,2,3,1,1,1
13384,31211,Men,Summer,2,3,211,211,211
13385,12093,Women,Fall,2,4,133,84,131
13386,7858,Men,Summer,2,3,27,28,28
13387,27374,Men,Fall,2,4,40,50,67
13388,54686,Women,Fall,2,4,254,0,0
13389,43631,Women,Summer,2,3,254,254,254
13390,33546,Men,Summer,2,3,241,241,250
13391,58877,Men,Summer,2,3,254,254,254
13392,57003,Women,Winter,2,1,254,254,254
13393,25423,Men,Summer,2,3,254,254,254
13394,11616,Women,Summer,2,3,254,230,230
13395,36808,Men,Spring,2,2,248,248,248
13396,32494,Men,Summer,2,3,254,254,254
13397,38992,Boys,Summer,1,3,71,105,202
13398,14364,Women,Winter,2,1,254,254,254
13399,20151,Men,Fall,2,4,254,254,254
13400,44414,Men,Winter,2,1,254,254,254
13401,36034,Men,Summer,2,3,61,50,51
13402,21083,Men,Fall,2,4,84,84,84
13403,39840,Boys,Summer,1,3,251,217,94
13404,43890,Men,Summer,2,3,254,254,254
13405,23149,Men,Fall,2,4,43,52,53
13406,54827,Women,Summer,2,3,253,253,253
13407,42942,Men,Summer,2,3,60,59,62
13408,9763,Men,Fall,2,4,254,94,169
13409,48444,Men,Summer,2,3,39,32,33
13410,23975,Men,Fall,2,4,246,230,218
13411,35810,Women,Summer,2,3,234,199,154
13412,49596,Women,Winter,2,1,254,254,254
13413,3259,Men,Fall,2,4,254,254,253
13414,32209,Women,Summer,2,3,233,152,0
13415,4840,Men,Summer,2,3,254,54,39
13416,5992,Men,Summer,2,3,254,125,102
13417,10159,Men,Fall,2,4,210,212,215
13418,40629,Women,Summer,2,3,116,143,0
13419,59704,Women,Summer,2,3,224,164,141
13420,44289,Men,Summer,2,3,157,153,96
13421,45955,Women,Summer,2,3,254,254,252
13422,38501,Girls,Summer,1,3,53,57,68
13423,53830,Women,Summer,2,3,146,107,138
13424,44887,Men,Summer,2,3,35,35,45
13425,45169,Men,Winter,2,1,230,234,232
13426,15619,Men,Fall,2,4,85,96,102
13427,32807,Women,Winter,2,1,254,254,254
13428,37549,Girls,Summer,1,3,254,206,219
13429,6519,Men,Summer,2,3,53,62,61
13430,50689,Men,Summer,2,3,20,18,21
13431,2985,Men,Fall,2,4,19,18,26
